snapshot_version,cutoff_date,association_id,disease_code,pmid,pubmed_url,title,authors,abstract,keywords,publication_types,publication_year,journal,language_eligibility_status,eligibility_status,classification_status,semantic_status,relevance_class,decision_code,corpus_status,final_label_source,classification_version,integrity_status,integrity_last_checked_at,plain_language_explanation,eligibility_reason,language_exclusion_reason,association_updated_at
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-011,AD,30862780,https://pubmed.ncbi.nlm.nih.gov/30862780/,Correction: Aberrant iPSC-derived human astrocytes in Alzheimer's disease.,Jones V C; Atkinson-Dell R; Verkhratsky A; Mohamet L,"The original version of this Article contained an error in Fig. 1, in which a number of incorrect fluorescence images were inadvertently incorporated into the panel. This has been corrected in both the PDF and HTML versions of the Article.",,Published Erratum,2019,Cell death & disease,eligible,excluded,final,not_applicable,,exclude,excluded_eligibility,Regra de elegibilidade,pilot-v1.1,corrected,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO eligibility requirements.,"Editorial, comentário ou carta",,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-012,AD,31378059,https://pubmed.ncbi.nlm.nih.gov/31378059/,"1-Trifluoromethoxyphenyl-3-(1-propionylpiperidin-4-yl) Urea, a Selective and Potent Dual Inhibitor of Soluble Epoxide Hydrolase and p38 Kinase Intervenes in Alzheimer's Signaling in Human Nerve Cells.",Liang Zhibin; Zhang Bei; Xu Meng; Morisseau Christophe; Hwang Sung Hee; Hammock Bruce D; Li Qing X,"Alzheimer's disease (AD) is the most common neurodegenerative disorder. Neuroinflammation is a prevalent pathogenic stress leading to neuronal death in AD. Targeting neuroinflammation to keep neurons alive is an attractive strategy for AD therapy. 1-Trifluoromethoxyphenyl-3-(1-propionylpiperidin-4-yl) urea (TPPU) is a potent inhibitor of soluble epoxide hydrolase (sEH) and can enter into the brain. It has good efficacy on a wide range of chronic inflammatory diseases in preclinical animal models. However, the anti-neuroinflammatory effects and molecular mechanisms of TPPU for potential AD interventions remain elusive. With an aim to develop multitarget therapeutics for neurodegenerative diseases, we screened TPPU against sEH from different mammalian species and a broad panel of human kinases in vitro for potential new targets relevant to neuroinflammation in AD. TPPU inhibits both human sEH and p38β kinase, two key regulators of inflammation, with nanomolar potencies and distinct selectivity. To further elucidate the molecular mechanisms, differentiated SH-SY5Y human neuroblastoma cells were used as an AD cell model, and we investigated the neuroprotection of TPPU against amyloid oligomers. We found that TPPU effectively prevents neuronal death by mitigating amyloid neurotoxicity, tau hyperphosphorylation, and mitochondrial dysfunction, promoting neurite outgrowth and suppressing activation and nuclear translocation of NF-κB for inflammatory responses in human nerve cells. The results indicate that TPPU is a potent and selective dual inhibitor of sEH and p38β kinase, showing a synergistic action in multiple AD signaling pathways. Our study sheds light upon TPPU and other sEH/p38β dual inhibitors for potential pharmacological interventions in AD.",Alzheimer’s disease; dual inhibitor; mitochondrial dysfunction; neuroinflammation; neuroprotection; p38 mitogen-activated protein kinase; soluble epoxide hydrolase,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.",2019,ACS chemical neuroscience,eligible,eligible,final,complete,primary_focus,include,core,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is included in the NDRO core analytical corpus.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-013,AD,31699327,https://pubmed.ncbi.nlm.nih.gov/31699327/,Using mirror-image peptides to enhance robustness and reproducibility in studying the amyloid β-protein.,Kuhn Ariel J; Raskatov Jevgenij A,"Alzheimer's disease, the most common form of dementia, is a devastating disease that affects over 44 million people worldwide. One etiological agent of Alzheimer's, the amyloid β-protein (Aβ), is an aggregation-prone, intrinsically disordered peptide that can form a wide variety of aggregates. The pathways by which Aβ aggregates in order to exert its toxicity, referred to as the Amyloid Cascade, remains largely elusive despite substantial deconvolution efforts. Preparing high-quality material that exhibits reproducible biophysical characteristics has proven challenging. Herein, we propose that mirror-image peptides can be used to rigorously control Aβ preparation quality.",Alzheimer's disease; Amyloid β; Biophysics; Chirality; Fibrils; Intrinsically disordered peptides; Peptides; Thioflavin T,Journal Article; Review,2019,Progress in molecular biology and translational science,eligible,excluded,final,not_applicable,,exclude,excluded_eligibility,Regra de elegibilidade,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO eligibility requirements.,Revisão ou meta-análise,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-014,AD,32010698,https://pubmed.ncbi.nlm.nih.gov/32010698/,Culprit or Bystander: Defective Mitophagy in Alzheimer's Disease.,Xie Chenglong; Aman Yahyah; Adriaanse Bryan A; Cader M Zameel; Plun-Favreau Hélène; Xiao Jian; Fang Evandro F,"Mitophagy is a selective engulfment and degradation of damaged mitochondria through the cellular autophagy machinery, a major mechanism responsible for mitochondrial quality control. Increased accumulation of damaged mitochondria in the Alzheimer's disease (AD) human brain are evident, although underlying mechanisms largely elusive. Recent studies indicate impaired mitophagy may contribute to the accumulation of damaged mitochondria in cross-species AD animal models and in AD patient iPSC-derived neurons. Studies from AD highlight feed-forward vicious cycles between defective mitophagy, and the principal AD pathological hallmarks, including amyloid-β plaques, tau tangles, and inflammation. The concomitant and intertwined connections among those hallmarks of AD and the absence of a real humanized AD rodent model present a challenge on how to determine if defective mitophagy is an early event preceding and causal of Tau/Aβ proteinopathies. Whilst further studies are required to understand these relationships, targeting defective mitophagy holds promise as a new therapeutic strategy for AD.",aging; Alzheimer’s disease; memory; mitophagy; neuroprotection,Journal Article; Review,2020,Frontiers in cell and developmental biology,eligible,excluded,final,not_applicable,,exclude,excluded_eligibility,Regra de elegibilidade,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO eligibility requirements.,Revisão ou meta-análise,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-015,AD,34118592,https://pubmed.ncbi.nlm.nih.gov/34118592/,Cross-cohort generalizability of deep and conventional machine learning for MRI-based diagnosis and prediction of Alzheimer's disease.,Bron Esther E; Klein Stefan; Papma Janne M; Jiskoot Lize C; Venkatraghavan Vikram; Linders Jara; Aalten Pauline; De Deyn Peter Paul; Biessels Geert Jan; Claassen Jurgen A H R; Middelkoop Huub A M; Smits Marion; Niessen Wiro J; van Swieten John C; van der Flier Wiesje M; Ramakers Inez H G B; van der Lugt Aad; Alzheimer’s Disease Neuroimaging Initiative; Parelsnoer Neurodegenerative Diseases study group,"This work validates the generalizability of MRI-based classification of Alzheimer's disease (AD) patients and controls (CN) to an external data set and to the task of prediction of conversion to AD in individuals with mild cognitive impairment (MCI). We used a conventional support vector machine (SVM) and a deep convolutional neural network (CNN) approach based on structural MRI scans that underwent either minimal pre-processing or more extensive pre-processing into modulated gray matter (GM) maps. Classifiers were optimized and evaluated using cross-validation in the Alzheimer's Disease Neuroimaging Initiative (ADNI; 334 AD, 520 CN). Trained classifiers were subsequently applied to predict conversion to AD in ADNI MCI patients (231 converters, 628 non-converters) and in the independent Health-RI Parelsnoer Neurodegenerative Diseases Biobank data set. From this multi-center study representing a tertiary memory clinic population, we included 199 AD patients, 139 participants with subjective cognitive decline, 48 MCI patients converting to dementia, and 91 MCI patients who did not convert to dementia. AD-CN classification based on modulated GM maps resulted in a similar area-under-the-curve (AUC) for SVM (0.940; 95%CI: 0.924-0.955) and CNN (0.933; 95%CI: 0.918-0.948). Application to conversion prediction in MCI yielded significantly higher performance for SVM (AUC = 0.756; 95%CI: 0.720-0.788) than for CNN (AUC = 0.742; 95%CI: 0.709-0.776) (p<0.01 for McNemar's test). In external validation, performance was slightly decreased. For AD-CN, it again gave similar AUCs for SVM (0.896; 95%CI: 0.855-0.932) and CNN (0.876; 95%CI: 0.836-0.913). For prediction in MCI, performances decreased for both SVM (AUC = 0.665; 95%CI: 0.576-0.760) and CNN (AUC = 0.702; 95%CI: 0.624-0.786). Both with SVM and CNN, classification based on modulated GM maps significantly outperformed classification based on minimally processed images (p=0.01). Deep and conventional classifiers performed equally well for AD classification and their performance decreased only slightly when applied to the external cohort. We expect that this work on external validation contributes towards translation of machine learning to clinical practice.",Alzheimer’s disease; Convolutional Neural Network; External validation; Support vector machine,"Journal Article; Multicenter Study; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.",2021,NeuroImage. Clinical,eligible,eligible,final,complete,primary_focus,include,core,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is included in the NDRO core analytical corpus.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-016,AD,35078269,https://pubmed.ncbi.nlm.nih.gov/35078269/,Mechanistic and therapeutic role of Drp1 in the pathogenesis of Alzheimer's disease.,Bera Arpita; Lavanya Gantyada; Reshmi Ravada; Dev Kapil; Kumar Rahul,"Alzheimer's disease (AD), a progressive neurodegenerative disorder, has emerged as the most common form of dementia in the elderly. Two major pathological hallmarks have been identified for AD: extracellular amyloid plaques and intracellular neurofibrillary tangles (NFT). Recently, dynamin-related protein 1 (Drp1) was recognized to contribute significantly towards the pathogenesis of AD. Drp1 is primarily located in the cytosol, from where it translocates to the mitochondrial outer membrane and drives the mitochondrial fission via GTP hydrolysis. Drp1 interacts with Aβ and phosphorylated tau, leading to excessive mitochondrial fragmentation, which in turn results in synaptic dysfunction, neuronal damage and cognitive decline. Several studies suggest an increase in the level of Drp1 in the post-mortem brain specimen collected from the AD patients and murine models of AD. Interestingly, heterozygous deletion of Drp1 in the transgenic murine model of AD ameliorates the mitochondrial dysfunction, improving learning and memory. The current review article discusses the possible mechanistic pathways by which Drp1 can influence the pathogenesis of AD. Besides, it will describe various inhibitors for Drp1 and their potential role as therapeutics for AD in the future.",amyloid plaques; Drp1; mitophagy; neurodegeneration; neurofibrillary tangles; tau phosphorylation,Journal Article; Review,2022,The European journal of neuroscience,eligible,excluded,final,not_applicable,,exclude,excluded_eligibility,Regra de elegibilidade,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO eligibility requirements.,Revisão ou meta-análise,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-017,AD,35344200,https://pubmed.ncbi.nlm.nih.gov/35344200/,Application of 3D Whole-Brain Texture Analysis and the Feature Selection Method Based on within-Class Scatter in the Classification and Diagnosis of Alzheimer's Disease.,Zhou Ke; Liu Zhou; He Wenguang; Cai Jie; Hu Lingjing,"BACKGROUND: Patients with mild cognitive impairment (MCI) are a high-risk group for Alzheimer's disease (AD). Thus, a reliable prediction of the conversion from MCI to AD based on three-dimensional (3D) texture features of MRI images could help doctors in developing effective treatment protocols.
METHODS: The 3D texture features of the whole-brain were deduced based on the gray-level co-occurrence matrix. Then, the embedded feature selection method based on least squares loss and within-class scatter (LSWCS) was employed to select the optimal subsets of features that were used for binary classification (AD, MCI_C, MCI_S, normal control in pairs) based on SVM. A tenfold cross validation was repeated ten times for each classification. LASSO, fused_LASSO, and group LASSO are used in feature selection step for comparison.
RESULTS: The accuracy and the selected features are the focus of clinical diagnosis reports, indicating that the feature selection algorithm is effective.",3D texture analysis; Alzheimer’s disease; Classification; Feature selection; Mild cognitive impairment,"Journal Article; Research Support, Non-U.S. Gov't",2022,Therapeutic innovation & regulatory science,eligible,eligible,final,complete,primary_focus,include,core,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is included in the NDRO core analytical corpus.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-018,AD,38306048,https://pubmed.ncbi.nlm.nih.gov/38306048/,Codon Pattern and Context Analysis in Genes Triggering Alzheimer's Disease and Latent Tau Protein Aggregation Post-Anesthesia Exhibited Unique Molecular Patterns Associated with Functional Aspects.,Jiao Liyuan; Jing Ziye; Zhang Wenjie; Su Xuesen; Yan Hualei; Tian Shouyuan,"BACKGROUND: Previous reports have demonstrated post-operative dementia and Alzheimer's disease (AD), and increased amyloid-β levels and tau hyperphosphorylation have been observed in animal models post-anesthesia.
OBJECTIVE: After surgical interventions, loss in memory has been observed that has been found linked with genes modulated after anesthesia. Present study aimed to study molecular pattern present in genes modulated post anesthesia and involved in characters progressing towards AD.
METHODS: In the present study, 17 transcript variants belonging to eight genes, which have been found to modulate post-anesthesia and contribute to AD progression, were envisaged for their compositional features, molecular patterns, and codon and codon context-associated studies.
RESULTS: The sequences' composition was G/C rich, influencing dinucleotide preference, codon preference, codon usage, and codon context. The G/C nucleotides being highly occurring nucleotides, CpGdinucleotides were also preferred; however, CpG was highly disfavored at p3-1 at the codon junction. The nucleotide composition of Cytosine exhibited a unique feature, and unlike other nucleotides, it did not correlate with codon bias. Contrarily, it correlated with the sequence lengths. The sequences were leucine-rich, and multiple leucine repeats were present, exhibiting the functional role of neuroprotection from neuroinflammation post-anesthesia.
CONCLUSIONS: The analysis pave the way to elucidate unique molecular patterns in genes modulated during anesthetic treatment and might help ameliorate the ill effects of anesthetics in the future.",Alzheimer’s disease; anesthesia; codon context; CpG overrepresentation; gene modulation; tau aggregation,Journal Article,2024,Journal of Alzheimer's disease : JAD,eligible,eligible,final,complete,primary_focus,include,core,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is included in the NDRO core analytical corpus.,Estudo empírico original confirmado por leitura do abstract,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-019,AD,40084666,https://pubmed.ncbi.nlm.nih.gov/40084666/,Association of Alzheimer's disease genetic risk with age-dependent changes in plasma amyloid-β42:40 in Veterans.,Pierce Meghan E; Logue Mark; Sherva Richard; Miller Mark; Huber Bertrand R; Milberg William; Hayes Jasmeet P,"BackgroundIdentifying biomarkers of Alzheimer's disease (AD) is critical for early diagnosis and AD risk assessment.ObjectiveWe examined the hypothesis that the plasma amyloid-β 42 and 40 (Aβ42:40) ratio has a curvilinear relationship with age among individuals who are at higher genetic risk for AD.MethodsThis study investigated the relationship between plasma amyloid-β 42 and 40 (Aβ42:40) ratio and age in 315 men and women Veterans, including those at genetic risk for AD. Hierarchical regression models investigated linear and nonlinear relationships between age, genetic risk, and Aβ42:40.ResultsWe observed a curvilinear relationship between age and Aβ42:40 in individuals with higher genetic risk, characterized by an increase in the Aβ42:40 during midlife followed by a decrease in older age.ConclusionsThese findings highlight distinct patterns in Aβ metabolism among genetically predisposed individuals, suggesting that early metabolic shifts may play a role in the progression of AD. Understanding these nuanced changes is essential for refining the use of Aβ42:40 ratio as a biomarker, potentially leading to more accurate risk stratification and earlier intervention strategies in AD.",Alzheimer's disease; amyloid-β; biomarkers; genetic risk score; Veterans,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",2025,Journal of Alzheimer's disease : JAD,eligible,eligible,final,complete,primary_focus,include,core,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is included in the NDRO core analytical corpus.,Estudo empírico original confirmado por leitura do abstract,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-020,AD,41610733,https://pubmed.ncbi.nlm.nih.gov/41610733/,Association between sleep duration and fluid biomarkers of Alzheimer's disease: A systematic review.,Young Vanessa M; Zeynoun Joy; Ruiz Laza Agustin; Salardini Arash; Frei Christopher R; Gaspard Christine; Kautz Tiffany; Macedo E Cordeiro Thiago; Pase Matthew P; Gelfond Jonathan; Himali Jayandra Jung; Teixeira Antonio L; Seshadri Sudha; Baril Andrée-Ann,"This systematic review (PROSPERO CRD420246206360) investigated relationships between self-reported or objective sleep duration and fluid biomarkers of Alzheimer's disease pathology and neurodegeneration: cerebrospinal fluid or blood Aβ, p-tau181, t-tau, NfL and GFAP. We searched PubMed, SCOPUS, and CINAHL from inception to September 2024. Twenty studies (n = 12,445) met inclusion criteria (13 cerebrospinal fluid biomarkers [n = 2836]; 7 blood biomarkers [n = 9609]). Study quality was assessed using Newcastle-Ottawa scales. Whereas many studies did not report any associations, some trends emerged: short sleep duration was associated with higher cerebrospinal fluid t-tau and p-tau181 and lower cerebrospinal fluid or blood Aβ42 across multiple studies. Longer sleep duration showed more variable associations, with some suggesting either worse or better biomarker profiles (e.g., higher and lower fluid t-tau, p-tau181, or Aβ42). Two studies investigating non-linear relationships identified U-shaped associations, suggesting both short (≤5-6 h) and long (≥8 h) sleep durations are associated with altered biomarker profiles. The predominantly cross-sectional and high heterogeneity of the available evidence, as well as the relatively small number of studies by individual biomarker (especially for NfL and GFAP) limit conclusions about sleep-biomarker relationships. Future research should investigate emerging blood-based biomarkers and explore temporal associations between sleep duration and Alzheimer's disease biomarker changes.",Alzheimer's disease; Amyloid-beta; Blood biomarkers; Cerebrospinal fluid; Dementia; Neurodegeneration; Sleep; Sleep duration; Tau; Total sleep time,Journal Article; Review; Systematic Review,2026,Sleep medicine reviews,eligible,excluded,final,not_applicable,,exclude,excluded_eligibility,Regra de elegibilidade,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO eligibility requirements.,Revisão ou meta-análise,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-021,AD,21106426,https://pubmed.ncbi.nlm.nih.gov/21106426/,"Respiratory myoclonus, a side effect of galantamine.",Hernández-Fernández F; Pardal-Fernández J M; García-Martínez E; Segura T,,,Case Reports; Letter,2010,Farmacia hospitalaria : organo oficial de expresion cientifica de la Sociedad Espanola de Farmacia Hospitalaria,excluded,excluded,final,not_applicable,,exclude,excluded_eligibility,Regra de elegibilidade,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO eligibility requirements.,Abstract ausente,Abstract missing from the public PubMed record.,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-022,AD,21374846,https://pubmed.ncbi.nlm.nih.gov/21374846/,Long-term care: facility quality and safety. Issue brief.,Thomson Reuters/West,,,Journal Article,2011,Issue brief (Health Policy Tracking Service),excluded,excluded,final,not_applicable,,exclude,excluded_eligibility,Regra de elegibilidade,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO eligibility requirements.,Abstract ausente,Abstract missing from the public PubMed record.,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-023,AD,21992015,https://pubmed.ncbi.nlm.nih.gov/21992015/,The Danish version of the Baylor Profound Mental State Examination.,Kørner Alex; Brogaard Anette; Wissum Irene; Petersen Ulla,"BACKGROUND: An instrument of assessing the cognitive status of the severely demented is needed.
AIM: To validate the Danish version of the cognitive part of the Baylor Profound Mental State Examination (BPMSE-cog).
DESIGN: Participants were residents in dementia care units. The Mini-Mental State Examination (MMSE), the Severe Impairment Battery (SIB), the Geriatric Deterioration Scale (GDS) and the Disability Assessment of Dementia (DAD) were co-administered. Three assessments were performed: at baseline, 1 week and 6 months later. At visits 1 and 3, participants were assessed blinded by a geriatric psychiatrist (GDS, MMSE and diagnosis) and by a registered nurse (BPMSE-cog, SIB, DAD). At visit 2, assessments were made by the RN only. Test-retest and inter-rater reliabilities were calculated. External validity was assessed in terms of correlation to MMSE, SIB, GDS and DAD; internal validity was assessed using Cronbach's alpha, Mokken/Loevinger coefficients and the item response analysis.
RESULTS: Inter-rater reliability and test-retest reliability were very high for total scale as well as for the subscales. The external validity was satisfactory with correlation coefficients: MMSE: 0.74; SIB: 0.89; the GDS 0.83; DAD: 0.67 (P < 0.001). Results further indicate that there is a ceiling but no floor effect of the BPMSE-cog. The internal validity was highly satisfactory demonstrating sufficient internal consistency and homogeneity of the scale. The item response analysis showed an even distribution of the 25 items.
CONCLUSION: The BPMSE-cog is a very stable and strong scale and is recommended as a severity measurement for the cognitive performance of patients suffering from severe dementia.",,Journal Article; Validation Study,2011,Nordic journal of psychiatry,eligible,eligible,final,not_applicable,not_relevant,exclude,excluded_relevance,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO scientific relevance criteria.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-024,AD,22572552,https://pubmed.ncbi.nlm.nih.gov/22572552/,The diagnostic accuracy of telegeriatrics for the diagnosis of dementia via video conferencing.,Martin-Khan Melinda; Flicker Leon; Wootton Richard; Loh Poh-Kooh; Edwards Helen; Varghese Paul; Byrne Gerard J; Klein Kerenaftali; Gray Leonard C,"INTRODUCTION: The suitability of video conferencing (VC) technology for clinical purposes relevant to geriatric medicine is still being established. This project aimed to determine the validity of the diagnosis of dementia via VC.
METHODS: This was a multisite, noninferiority, prospective cohort study. Patients, aged 50 years and older, referred by their primary care physician for cognitive assessment, were assessed at 4 memory disorder clinics. All patients were assessed independently by 2 specialist physicians. They were allocated one face-to-face (FTF) assessment (Reference standard--usual clinical practice) and an additional assessment (either usual FTF assessment or a VC assessment) on the same day. Each specialist physician had access to the patient chart and the results of a battery of standardized cognitive assessments administered FTF by the clinic nurse. Percentage agreement (P(0)) and the weighted kappa statistic with linear weight (K(w)) were used to assess inter-rater reliability across the 2 study groups on the diagnosis of dementia (cognition normal, impaired, or demented).
RESULTS: The 205 patients were allocated to group: Videoconference (n = 100) or Standard practice (n = 105); 106 were men. The average age was 76 (SD 9, 51-95) and the average Standardized Mini-Mental State Examination Score was 23.9 (SD 4.7, 9-30). Agreement for the Videoconference group (P(0)= 0.71; K(w) = 0.52; P < .0001) and agreement for the Standard Practice group (P(0)= 0.70; K(w) = 0.50; P < .0001) were both statistically significant (P < .05). The summary kappa statistic of 0.51 (P = .84) indicated that VC was not inferior to FTF assessment.
CONCLUSIONS: Previous studies have shown that preliminary standardized assessment tools can be reliably administered and scored via VC. This study focused on the geriatric assessment component of the interview (interpretation of standardized assessments, taking a history and formulating a diagnosis by medical specialist) and identified high levels of agreement for diagnosing dementia. A model of service incorporating either local or remote administered standardized assessments, and remote specialist assessment, is a reliable process for enabling the diagnosis of dementia for isolated older adults.",,"Journal Article; Research Support, Non-U.S. Gov't; Validation Study",2012,Journal of the American Medical Directors Association,eligible,eligible,final,not_applicable,not_relevant,exclude,excluded_relevance,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO scientific relevance criteria.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
