snapshot_version,cutoff_date,association_id,disease_code,pmid,corpus_status,intervention_id,intervention_name,intervention_type,therapeutic_intent,dose,route,duration,intervention_comparator,intervention_confidence,outcome_id,outcome_name,outcome_domain,effect_direction,reported_significance,outcome_comparator,result_summary,outcome_confidence
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-057,FTD,34152475,core,,,,,,,,,,FTD-R-057-O02,histopathology result 2,histopathology,not_reported,not_reported,,"We found that, among the 110 ALS cases, minor (C)-allele homozygotes at the TMEM106B locus sentinel SNP rs1990622 had more TDP-43 pathology globally, as well as in select brain regions.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-057,FTD,34152475,core,,,,,,,,,,FTD-R-057-O03,histopathology result 3,histopathology,positive_association,not_reported,,C9orf72 expansions similarly associated with greater TDP-43 pathology in ALS.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-057,FTD,34152475,core,,,,,,,,,,FTD-R-057-O04,biomarker result 4,biomarker,not_reported,not_reported,,"We found that partial knockdown of TMEM106B, to levels similar to what would be expected in rs1990622 C allele carriers, led to development of more TDP-43 cytoplasmic aggregates, which were more insoluble, in this system.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-060,FTD,32830216,core,,,,,,,,,,FTD-R-060-O01,other result 1,other,not_reported,not_reported,,"Also across both cohorts, cases with FTLD-TDP died younger than those with LATE-NC (P < 0.0001).",high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-060,FTD,32830216,core,,,,,,,,,,FTD-R-060-O02,other result 2,other,positive_association,not_reported,,"We conclude that in most cases, severe LATE-NC and FTLD-TDP can be differentiated by applying simple neuropathological criteria.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-065,FTD,39062033,core,,,,,,,,,,FTD-R-065-O01,diagnostic_performance result 1,diagnostic_performance,positive_association,not_reported,,This study investigates the use of [11C]PBB3 PET/CT imaging to visualize tau pathology and improve diagnostic accuracy.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-065,FTD,39062033,core,,,,,,,,,,FTD-R-065-O02,cognition result 2,cognition,negative_association,significant,,"Significant inverse correlations were found between [11C]PBB3 SUV-Rs and MMSE scores, but not with CSF-tau or CSF-amyloid-beta levels.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-065,FTD,39062033,core,,,,,,,,,,FTD-R-065-O03,imaging result 3,imaging,positive_association,not_reported,,"Further research is essential to validate these findings and refine the use of tau-specific PET imaging in clinical practice, ultimately improving patient care and treatment outcomes.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-066,FTD,38501336,core,,,,,,,,,,FTD-R-066-O01,molecular_cellular result 1,molecular_cellular,positive_association,not_reported,,Viscous dynamics associated with hypoexcitation and structural disintegration in neurodegeneration via generative whole-brain modeling.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-066,FTD,38501336,core,,,,,,,,,,FTD-R-066-O02,service_delivery result 2,service_delivery,not_reported,not_reported,,"Electroencephalography (EEG) is a high temporal resolution, cost-effective technique for studying dementia globally, but lacks mechanistic models and produces non-replicable results.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-066,FTD,38501336,core,,,,,,,,,,FTD-R-066-O03,other result 3,other,positive_association,not_reported,,"RESULTS: Metaconnectivity outperformed pairwise connectivity and revealed more viscous dynamics in patients, with altered metaconnectivity patterns associated with multimodal disease presentation.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-066,FTD,38501336,core,,,,,,,,,,FTD-R-066-O04,molecular_cellular result 4,molecular_cellular,not_reported,not_reported,,"We replicated the main results in a second subset of participants for validation with unharmonized, heterogeneous recording settings.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-068,FTD,38477959,separate,,,,,,,,,,FTD-R-068-O01,other result 1,other,increase,not_reported,,"RESULTS: Point prevalence estimates were 6.4% (95% CI: 1.5 to 11.3) in Alzheimer's disease, 8.9% (95% CI: 1.4 to 16.4), in vascular dementia, and 6% (95% CI: 1.3 to 10.7) in fronto-temporal dementia, rates that were greater than those observed in the healthy elderly population.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-069,FTD,38106054,core,,,,,,,,,,FTD-R-069-O01,cognition result 1,cognition,mixed,not_reported,,Cognitive and behavioral deficits in Alzheimer's disease (AD) and frontotemporal dementia (FTD) result from brain atrophy and altered functional connectivity.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-069,FTD,38106054,core,,,,,,,,,,FTD-R-069-O02,cognition result 2,cognition,positive_association,not_reported,,Structural and functional component scores predicted global and domain-specific cognitive deficits.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-072,FTD,35943443,core,,,,,,,,,,FTD-R-072-O01,service_delivery result 1,service_delivery,beneficial,not_reported,,"Hearing directly from individuals living with FTD and their care partners is critical in optimizing care, identifying meaningful clinical trial endpoints, and improving research recruitment and retention.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-072,FTD,35943443,core,,,,,,,,,,FTD-R-072-O02,diagnostic_performance result 2,diagnostic_performance,not_reported,significant,,"Most frequently endorsed symptoms tended to be consistent with clinical characteristics of the specific diagnosis, though there was significant variability in symptoms reported within diagnostic categories as well as considerable overlap in symptoms between diagnostic categories.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-072,FTD,35943443,core,,,,,,,,,,FTD-R-072-O03,service_delivery result 3,service_delivery,beneficial,not_reported,,"Overall, by heeding the perspectives of those living with FTD, we can begin to design more meaningful research studies, provide better care, and develop therapies that improve quality of life.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-073,FTD,41739556,core,FTD-R-073-I01,Cytoplasmic TDP-43 supplementation,gene_therapy,t,,,,TDP-43cKO without supplementation,high,FTD-R-073-O02,Myelination after TDP-43 supplementation,histopathology,beneficial,not_reported,,TDP-43 supplementation restored hypomyelination.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-073,FTD,41739556,core,FTD-R-073-I02,NRXN1b supplementation,gene_therapy,t,,,,TDP-43cKO without supplementation,high,FTD-R-073-O03,Myelination after NRXN1b supplementation,histopathology,beneficial,not_reported,,NRXN1b supplementation restored hypomyelination.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-073,FTD,41739556,core,FTD-R-073-I02,NRXN1b supplementation,gene_therapy,t,,,,TDP-43cKO without supplementation,high,FTD-R-073-O04,Recognition memory after NRXN1 supplementation,cognition,beneficial,not_reported,,Hippocampal NRXN1 supplementation recovered recognition-memory impairment.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-074,FTD,38132101,core,,,,,,,,,,FTD-R-074-O01,biomarker result 1,biomarker,mixed,not_reported,,"Specifically, we show that CHCHD10R15L and CHCHD10S59L mutations reduce PINK1 levels by increasing PARL activity, whereas CHCHD10WT produces the opposite results through its stronger interaction with PARL, suppressing its activity.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-075,FTD,39233675,core,,,,,,,,,,FTD-R-075-O01,diagnostic_performance result 1,diagnostic_performance,beneficial,not_reported,,Boundary-based registration improves sensitivity for detecting hypoperfusion in sporadic frontotemporal lobar degeneration.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-075,FTD,39233675,core,,,,,,,,,,FTD-R-075-O02,histopathology result 2,histopathology,positive_association,not_reported,,INTRODUCTION: Frontotemporal lobar degeneration (FTLD) is associated with FTLD due to tau (FTLD-tau) or TDP (FTLD-TDP) inclusions found at autopsy.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-075,FTD,39233675,core,,,,,,,,,,FTD-R-075-O03,diagnostic_performance result 3,diagnostic_performance,increase,not_reported,,We hypothesize that ASL-T1w registration with more degrees of freedom using boundary-based registration (BBR) will better align ASL and T1w images and show increased sensitivity to regional hypoperfusion differences compared to manual registration in patient participants.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-075,FTD,39233675,core,,,,,,,,,,FTD-R-075-O04,service_delivery result 4,service_delivery,positive_association,not_reported,,"We hypothesize that hypoperfusion will be associated with a clinical measure of disease severity, the FTLD-modified clinical dementia rating scale sum-of-boxes (FTLD-CDR).",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-001,HD,21068430,core,,,,,,,,,,HD-R-001-O01,Tapping variability across HD stages,clinical_motor,increase,not_reported,,"Tapping variability distinguished controls, premanifest and symptomatic groups.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-001,HD,21068430,core,,,,,,,,,,HD-R-001-O02,Tapping variability and disease burden,disease_progression,positive_association,not_reported,,Tapping variability correlated with disease burden and motor phenotype.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-001,HD,21068430,core,,,,,,,,,,HD-R-001-O03,Tapping variability and brain atrophy,imaging,positive_association,not_reported,,Tapping deficits correlated with grey/white matter atrophy and cortical thinning.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-002,HD,22773688,core,,,,,,,,,,HD-R-002-O01,molecular_cellular result 1,molecular_cellular,positive_association,not_reported,,"Moreover, mitochondrial fission molecules, e.g., protein dynamin-related protein 1, as well as Htt, associated with mitochondrial raft-like microdomains, glycosphingolipid-enriched structures detectable in mitochondria.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-003,HD,24274906,core,,,,,,,,,,HD-R-003-O01,disease_progression result 1,disease_progression,positive_association,not_reported,,"Pathogenesis is associated with expression of the mutant (mHTT) protein in the CNS, with its levels most likely related to disease progression and symptom severity.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-003,HD,24274906,core,,,,,,,,,,HD-R-003-O02,biomarker result 2,biomarker,not_reported,not_reported,,RESULTS: An ELISA assay using commercially available antibodies was developed to quantify HTT levels in complex matrices like mammalian cell cultures lysates and human samples.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-003,HD,24274906,core,,,,,,,,,,HD-R-003-O03,biomarker result 3,biomarker,not_reported,significant,,The ability of the assay to detect significant variations of soluble HTT levels was evaluated using an HSP90 inhibitor that is known to enhance HTT degradation.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-003,HD,24274906,core,,,,,,,,,,HD-R-003-O04,biomarker result 4,biomarker,not_reported,not_reported,,"CONCLUSIONS: The method described here represents a validated, simple and rapid bio-molecular assay to evaluate soluble HTT levels in blood cells as useful tool in disease and pharmacodynamic marker identification for observational and clinical trials.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-012,HD,21984825,core,,,,,,,,,,HD-R-012-O01,survival result 1,survival,increase,not_reported,,Live imaging of cells expressing a fragment of huntingtin (httExon1) with a poly(Q) expansion shows increased ROS production preceding cell death.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-012,HD,21984825,core,,,,,,,,,,HD-R-012-O02,molecular_cellular result 2,molecular_cellular,increase,not_reported,,"Aggregation inhibition by the MW7 intrabody and Pgl-135 treatment abolishes ROS production, showing that increased ROS is caused by poly(Q) aggregation itself.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-012,HD,21984825,core,,,,,,,,,,HD-R-012-O03,molecular_cellular result 3,molecular_cellular,not_reported,not_reported,,Monitoring poly(Q) protein aggregation using atomic force microscopy and hydrogen peroxide (H(2)O(2)) production over time in parallel we show that oligomerization of httEx1Q53 results in early generation of H(2)O(2).,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-012,HD,21984825,core,,,,,,,,,,HD-R-012-O04,molecular_cellular result 4,molecular_cellular,harmful,not_reported,,"These results demonstrate that intracellular protein aggregation directly causes free radical production, and targeting potentially toxic poly(Q) oligomers may constitute a therapeutic target to counteract oxidative stress in poly(Q) diseases.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-013,HD,23872847,core,HD-R-013-I01,SMCX/Jarid1c reduction,genetic_target_modulation,t,,,,,high,HD-R-013-O02,biomarker result 2,biomarker,decrease,not_reported,,Reducing the levels of the H3K4 demethylase SMCX/Jarid1c in primary neurons reversed down-regulation of key neuronal genes caused by mutant Huntingtin expression.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-013,HD,23872847,core,HD-R-013-I01,SMCX/Jarid1c reduction,genetic_target_modulation,t,,,,,high,HD-R-013-O03,other result 3,other,beneficial,not_reported,,"Finally, reduction of SMCX/Jarid1c in primary neurons from BACHD mice or the single Jarid1 in a Drosophila HD model was protective.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-013,HD,23872847,core,HD-R-013-I01,SMCX/Jarid1c reduction,genetic_target_modulation,t,,,,,high,HD-R-013-O04,molecular_cellular result 4,molecular_cellular,beneficial,not_reported,,"Therefore, targeting this epigenetic signature may be an effective strategy to ameliorate the consequences of HD.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-014,HD,20436779,core,,,,,,,,,,HD-R-014-O01,other result 1,other,increase,not_reported,,"In one application, the models suggest that the locus of HD patients' nonlinear information-integration deficits is in their increased reliance on hypothesis-testing strategies, whereas the locus of PD patients' deficit is in the application of sub-optimal procedural-based strategies.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-014,HD,20436779,core,,,,,,,,,,HD-R-014-O02,cognition result 2,cognition,positive_association,significant,,"In a second application, the weight associated with the hypothesis-testing subsystem is shown to account for a significant amount of the variance in longitudinal cognitive decline in non-demented PD patients above and beyond that predicted by accuracy alone.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-014,HD,20436779,core,,,,,,,,,,HD-R-014-O03,cognition result 3,cognition,positive_association,not_reported,,"Together, the accuracy rate and this model index account for 72% of the total variance associated with cognitive decline in this sample of PD patients.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-014,HD,20436779,core,,,,,,,,,,HD-R-014-O04,diagnostic_performance result 4,diagnostic_performance,not_reported,not_reported,,"Interestingly, the Wisconsin Card Sort task added no additional predictive power above and beyond that predicted by nonlinear accuracy alone.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-017,HD,22277499,separate,,,,,,,,,,HD-R-017-O01,clinical_motor result 1,clinical_motor,beneficial,not_reported,,Gene therapy using a viral vector expressing Hsc70BM-QBP1 effectively ameliorates the motor dysfunction and premature death in polyQ disease model mice.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-021,HD,28603746,core,,,,,,,,,,HD-R-021-O01,molecular_cellular result 1,molecular_cellular,not_reported,not_reported,,Huntington's disease (HD) is an autosomal dominant neurodegenerative disorder resulting from a polyglutamine expansion in the huntingtin (HTT) protein.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-021,HD,28603746,core,,,,,,,,,,HD-R-021-O02,histopathology result 2,histopathology,decrease,not_reported,,"We previously developed a small hairpin RNA (shRNA), vectorized in an HIV-1-derived lentiviral vector (LV), that reduced pathology in an HD rodent model.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-021,HD,28603746,core,,,,,,,,,,HD-R-021-O03,molecular_cellular result 3,molecular_cellular,decrease,not_reported,,"It reduced two major pathological HD hallmarks while triggering a minimal inflammatory response, up to 6 weeks after injection, when administered by stereotaxic surgery in the striatum of an in vivo rodent HD model.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-022,HD,27372053,core,,,,,,,,,,HD-R-022-O01,Multidisciplinary case reviews,service_delivery,not_applicable,not_applicable,,Just over half of responding sites offered multidisciplinary case reviews.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-022,HD,27372053,core,,,,,,,,,,HD-R-022-O02,Telemedicine use,service_delivery,not_applicable,not_applicable,,Telemedicine or videoconferencing was used by 23.6% of sites.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-022,HD,27372053,core,,,,,,,,,,HD-R-022-O03,Guideline or care-pathway use,service_delivery,not_applicable,not_applicable,,Most sites reported following guidelines or local pathways.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-024,HD,25575960,core,,,,,,,,,,HD-R-024-O01,service_delivery result 1,service_delivery,positive_association,not_reported,,Clinical observations suggest prefrontal dysfunction in early stages of HD is associated with altered glutamate transport.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-024,HD,25575960,core,,,,,,,,,,HD-R-024-O02,clinical_motor result 2,clinical_motor,increase,not_reported,,Evidence from the R6/2 mouse model suggests an abnormal increase in glutamate signaling in the sensorimotor cortex and striatum.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-024,HD,25575960,core,,,,,,,,,,HD-R-024-O03,biomarker result 3,biomarker,no_effect,not_significant,,RESULTS: RESULTS indicated an elevation in glutamate levels in response to PDC but no significant difference among genotype groups.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-024,HD,25575960,core,,,,,,,,,,HD-R-024-O04,molecular_cellular result 4,molecular_cellular,not_reported,significant,,"When comparing wild type and homozygote alone, a significant difference in total extracellular glutamate was observed.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-025,HD,25319005,core,HD-R-025-I01,copper pretreatment,experimental_exposure,f,,,,,high,,,,,,,,
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-030,HD,27595037,core,HD-R-030-I01,rAAV6-INT41 intrabody,gene_therapy,t,,,,,high,HD-R-030-O01,cognition result 1,cognition,beneficial,not_reported,,An Intrabody Drug (rAAV6-INT41) Reduces the Binding of N-Terminal Huntingtin Fragment(s) to DNA to Basal Levels in PC12 Cells and Delays Cognitive Loss in the R6/2 Animal Model.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-030,HD,27595037,core,HD-R-030-I01,rAAV6-INT41 intrabody,gene_therapy,t,,,,,high,HD-R-030-O02,molecular_cellular result 2,molecular_cellular,beneficial,significant,,"We show that expression of a mutant human huntingtin exon-1-GFP fusion construct results in nonspecific gene dysregulation that is significantly reduced by 50% due to coexpression of INT41, an intrabody specific for the proline-rich region of the huntingtin protein.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-030,HD,27595037,core,HD-R-030-I01,rAAV6-INT41 intrabody,gene_therapy,t,,,,,high,HD-R-030-O03,molecular_cellular result 3,molecular_cellular,positive_association,not_reported,,"Using stable PC12 cell lines expressing either inducible human mutant huntingtin (mHtt, Q73) or normal huntingtin (nHtt, Q23), we investigated the effect of rAAV6-INT41, an adeno-associated virus vector with the INT41 coding sequence, on the subcellular distribution of Htt.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-030,HD,27595037,core,HD-R-030-I01,rAAV6-INT41 intrabody,gene_therapy,t,,,,,high,HD-R-030-O04,other result 4,other,increase,not_reported,,Compartmental fractionation 8 days after induction of Htt showed a 6-fold increased association of a dominate N-terminal mHtt fragment with DNA compared to N-terminal nHtt.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-032,HD,28869595,core,,,,,,,,,,HD-R-032-O01,molecular_cellular result 1,molecular_cellular,harmful,not_reported,,"The HD-causing mutant huntingtin protein (mHTT) has an expanded polyglutamine (polyQ) stretch that may adopt multiple conformations, and the most toxic of these is the one recognized by antibody 3B5H10.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-032,HD,28869595,core,,,,,,,,,,HD-R-032-O02,molecular_cellular result 2,molecular_cellular,harmful,not_reported,,"Here we show that the 3B5H10-recognized mHTT species has a slower degradation rate due to its resistance to selective autophagy in human cells and brains, revealing mechanisms of its higher toxicity.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-036,HD,29222609,core,,,,,,,,,,HD-R-036-O01,molecular_cellular result 1,molecular_cellular,positive_association,not_reported,,RESULTS: Excellent reliabilities (Cronbach's alphas ≥ 0.94) were found.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-036,HD,29222609,core,,,,,,,,,,HD-R-036-O02,cognition result 2,cognition,positive_association,not_reported,,CONCLUSIONS: The Neuro-QoL Cognition measures provide reliable and valid assessments of self-reported cognitive functioning for individuals with HD.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-038,HD,27678206,core,,,,,,,,,,HD-R-038-O01,molecular_cellular result 1,molecular_cellular,positive_association,not_reported,,"The patterns of CAG and CCG polymorphic regions in the HTT gene were determined, the disease burden score was calculated, and genotypes were correlated with phenotypes within this family.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-038,HD,27678206,core,,,,,,,,,,HD-R-038-O02,cognition result 2,cognition,not_reported,significant,,A strong significant correlation was found between the disease burden score and the UHDRS (r = 0.76; p-value = 0.049) and the MMSE (r = -0.90; p-value = 0.006).,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-038,HD,27678206,core,,,,,,,,,,HD-R-038-O03,service_delivery result 3,service_delivery,not_reported,significant,,The correlations between CAG allele size and the three clinical evaluations performed in the HD patients were not statistically significant.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-046,HD,32613239,core,,,,,,,,,,HD-R-046-O01,Cognitive battery discrimination of controls and HD,diagnostic_performance,positive_association,significant,,All tests discriminated controls from HD with AUC 0.809–0.862.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-046,HD,32613239,core,,,,,,,,,,HD-R-046-O02,Cognitive battery discrimination of HD cognitive groups,diagnostic_performance,positive_association,significant,,All tests discriminated more and less cognitively impaired HD groups with AUC 0.833–0.899.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-046,HD,32613239,core,,,,,,,,,,HD-R-046-O03,Cognitive performance and disease burden,cognition,negative_association,significant,,"Cognitive performance declined with disease duration and correlated with motor, functional and disease burden measures.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-048,HD,30517595,core,,,,,,,,,,HD-R-048-O01,other result 1,other,decrease,significant,,RESULTS: Individuals with HD performed significantly poorer and made more undertaking errors on the MMAA as compared to HA.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-048,HD,30517595,core,,,,,,,,,,HD-R-048-O02,cognition result 2,cognition,positive_association,significant,,"In the HD group, significant associations were found between undertaking errors and perceived medication management ability as well as between MMAA task performance and measures assessing prospective memory and executive functions.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-048,HD,30517595,core,,,,,,,,,,HD-R-048-O03,other result 3,other,positive_association,not_reported,,CONCLUSIONS: Medication management capacity was negatively affected in individuals with HD and may be associated with difficulty remembering to take medications in the future.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-050,HD,29688337,core,HD-R-050-I01,A-971432,drug,t,,,,,high,HD-R-050-O01,molecular_cellular result 1,molecular_cellular,no_effect,not_reported,,Huntington's disease (HD) is the most common neurodegenerative disorder for which no effective cure is yet available.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-050,HD,29688337,core,HD-R-050-I01,A-971432,drug,t,,,,,high,HD-R-050-O02,survival result 2,survival,not_reported,significant,,Chronic administration of low-dose (0.1 mg/kg) A-971432 slowed down the progression of the disease and significantly prolonged lifespan in symptomatic R6/2 mice.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-050,HD,29688337,core,HD-R-050-I01,A-971432,drug,t,,,,,high,HD-R-050-O03,survival result 3,survival,positive_association,not_reported,,"Such beneficial effects were associated with activation of pro-survival pathways (BDNF, AKT and ERK) and with reduction of mutant huntingtin aggregation.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-050,HD,29688337,core,HD-R-050-I01,A-971432,drug,t,,,,,high,HD-R-050-O04,other result 4,other,beneficial,not_reported,,A-971432 also protected blood-brain barrier (BBB) homeostasis in the same mice.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-050,HD,29688337,core,HD-R-050-I02,low-dose (0,drug,t,,,,,medium,,,,,,,,
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-051,HD,32043503,core,HD-R-051-I01,ellagic acid,drug,t,,,,,high,HD-R-051-O01,clinical_motor result 1,clinical_motor,beneficial,not_reported,,Ellagic acid rescues motor and cognitive deficits in the R6/2 mouse model of Huntington's disease by lowering mutant huntingtin protein.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-051,HD,32043503,core,HD-R-051-I01,ellagic acid,drug,t,,,,,high,HD-R-051-O02,histopathology result 2,histopathology,beneficial,not_reported,,"Ellagic acid (EA) has been marketed as a dietary supplement with various claimed benefits and neuroprotective effects on several neurodegenerative disorders, while its effect on mHTT pathology is still unknown.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-051,HD,32043503,core,HD-R-051-I01,ellagic acid,drug,t,,,,,high,HD-R-051-O03,clinical_motor result 3,clinical_motor,beneficial,significant,,Here we reported that EA significantly attenuated motor and cognitive deficits in R6/2 mice.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-051,HD,32043503,core,HD-R-051-I01,ellagic acid,drug,t,,,,,high,HD-R-051-O04,biomarker result 4,biomarker,beneficial,significant,,"Moreover, EA significantly lowered mHTT levels, reduced neuroinflammation, rescued synapse loss, and decreased oxidative stress in R6/2 mouse brains.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-055,HD,32436573,separate,HD-R-055-I01,Arginine,drug,t,,,,untreated/model control,high,HD-R-055-O01,PolyQ aggregation,molecular_cellular,beneficial,not_reported,,Arginine inhibited the conformational transition and oligomerization preceding aggregation.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-055,HD,32436573,separate,HD-R-055-I01,Arginine,drug,t,,,,untreated/model control,high,HD-R-055-O02,Neurological symptoms in polyQ models,clinical_motor,beneficial,not_reported,,Arginine improved neurological symptoms across animal models.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-055,HD,32436573,separate,HD-R-055-I01,Arginine,drug,t,,,,untreated/model control,high,HD-R-055-O03,Protein aggregation pathology,histopathology,beneficial,not_reported,,Arginine reduced protein aggregation pathology across models.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-055,HD,32436573,separate,HD-R-055-I01,Arginine,drug,t,,,,untreated/model control,high,HD-R-055-O04,Post-symptom treatment in mouse model,disease_progression,beneficial,not_reported,,Arginine remained effective when given after symptom onset.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-056,HD,31968243,core,,,,,,,,,,HD-R-056-O01,clinical_motor result 1,clinical_motor,harmful,significant,,"HD patients suffer from progressive motor, cognitive, and psychiatric impairments, along with significant degeneration of the striatal projection neurons (SPNs) of the striatum.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-056,HD,31968243,core,,,,,,,,,,HD-R-056-O02,molecular_cellular result 2,molecular_cellular,not_reported,not_reported,,Our results suggest that loss of HTT function in SPNs could play a critical role in HD pathogenesis.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-059,HD,33940564,core,,,,,,,,,,HD-R-059-O01,disease_progression result 1,disease_progression,not_reported,not_reported,,"Years to onset (YTO), probability of disease onset in 5 years, and predicted years until 60% onset probability were also calculated.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-059,HD,33940564,core,,,,,,,,,,HD-R-059-O02,other result 2,other,not_reported,not_reported,,RESULTS: Cohorts differed by age.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-059,HD,33940564,core,,,,,,,,,,HD-R-059-O03,diagnostic_performance result 3,diagnostic_performance,positive_association,significant,,NfL levels differed significantly across diagnostic groups and were significantly correlated with age.,high
